id,url,shape,price,carat,cut,color,clarity,report,type,date_fetched
10086181,https://www.brilliantearth.com//loose-diamonds/view_detail/10086181/,Round,480,0.3,Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
10083500,https://www.brilliantearth.com//loose-diamonds/view_detail/10083500/,Round,480,0.31,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10082481,https://www.brilliantearth.com//loose-diamonds/view_detail/10082481/,Round,480,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10082586,https://www.brilliantearth.com//loose-diamonds/view_detail/10082586/,Round,480,0.3,Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10082444,https://www.brilliantearth.com//loose-diamonds/view_detail/10082444/,Round,480,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10088164,https://www.brilliantearth.com//loose-diamonds/view_detail/10088164/,Round,480,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10088377,https://www.brilliantearth.com//loose-diamonds/view_detail/10088377/,Emerald,480,0.3,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9946601,https://www.brilliantearth.com//loose-diamonds/view_detail/9946601/,Emerald,480,0.35,Ideal,J,VVS2,GIA,natural,2020-11-29 12-26 PM
9829247,https://www.brilliantearth.com//loose-diamonds/view_detail/9829247/,Princess,480,0.25,Good,E,VS2,GIA,natural,2020-11-29 12-26 PM
9828461,https://www.brilliantearth.com//loose-diamonds/view_detail/9828461/,Princess,480,0.31,Good,G,SI1,GIA,natural,2020-11-29 12-26 PM
9927036,https://www.brilliantearth.com//loose-diamonds/view_detail/9927036/,Princess,480,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9562426,https://www.brilliantearth.com//loose-diamonds/view_detail/9562426/,Round,480,0.31,Super Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
9944614,https://www.brilliantearth.com//loose-diamonds/view_detail/9944614/,Emerald,480,0.31,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
9944339,https://www.brilliantearth.com//loose-diamonds/view_detail/9944339/,Emerald,480,0.3,Super Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10000605,https://www.brilliantearth.com//loose-diamonds/view_detail/10000605/,Round,480,0.3,Super Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
10073388,https://www.brilliantearth.com//loose-diamonds/view_detail/10073388/,Pear,480,0.3,Very Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
10082569,https://www.brilliantearth.com//loose-diamonds/view_detail/10082569/,Round,480,0.32,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10082165,https://www.brilliantearth.com//loose-diamonds/view_detail/10082165/,Round,480,0.3,Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10081979,https://www.brilliantearth.com//loose-diamonds/view_detail/10081979/,Round,480,0.3,Super Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
10084296,https://www.brilliantearth.com//loose-diamonds/view_detail/10084296/,Round,480,0.3,Very Good,G,SI2,GIA,natural,2020-11-29 12-26 PM
10085365,https://www.brilliantearth.com//loose-diamonds/view_detail/10085365/,Round,480,0.31,Super Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10085195,https://www.brilliantearth.com//loose-diamonds/view_detail/10085195/,Round,480,0.31,Very Good,G,SI2,GIA,natural,2020-11-29 12-26 PM
10086140,https://www.brilliantearth.com//loose-diamonds/view_detail/10086140/,Round,480,0.3,Super Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
9943712,https://www.brilliantearth.com//loose-diamonds/view_detail/9943712/,Emerald,480,0.31,Super Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10082459,https://www.brilliantearth.com//loose-diamonds/view_detail/10082459/,Round,480,0.3,Super Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
10017903,https://www.brilliantearth.com//loose-diamonds/view_detail/10017903/,Round,480,0.3,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
9927109,https://www.brilliantearth.com//loose-diamonds/view_detail/9927109/,Pear,480,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
9927766,https://www.brilliantearth.com//loose-diamonds/view_detail/9927766/,Pear,480,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9925859,https://www.brilliantearth.com//loose-diamonds/view_detail/9925859/,Round,480,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10001796,https://www.brilliantearth.com//loose-diamonds/view_detail/10001796/,Emerald,480,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9928201,https://www.brilliantearth.com//loose-diamonds/view_detail/9928201/,Pear,480,0.36,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10001840,https://www.brilliantearth.com//loose-diamonds/view_detail/10001840/,Round,480,0.31,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
9997765,https://www.brilliantearth.com//loose-diamonds/view_detail/9997765/,Emerald,480,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9944806,https://www.brilliantearth.com//loose-diamonds/view_detail/9944806/,Pear,480,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
10028040,https://www.brilliantearth.com//loose-diamonds/view_detail/10028040/,Emerald,480,0.31,Ideal,I,VVS2,GIA,natural,2020-11-29 12-26 PM
10061123,https://www.brilliantearth.com//loose-diamonds/view_detail/10061123/,Round,480,0.32,Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
9947279,https://www.brilliantearth.com//loose-diamonds/view_detail/9947279/,Emerald,480,0.31,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9964789,https://www.brilliantearth.com//loose-diamonds/view_detail/9964789/,Marquise,480,0.3,Ideal,E,SI1,GIA,natural,2020-11-29 12-26 PM
10085382,https://www.brilliantearth.com//loose-diamonds/view_detail/10085382/,Round,480,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10084215,https://www.brilliantearth.com//loose-diamonds/view_detail/10084215/,Round,480,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10084455,https://www.brilliantearth.com//loose-diamonds/view_detail/10084455/,Round,480,0.3,Super Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10084490,https://www.brilliantearth.com//loose-diamonds/view_detail/10084490/,Round,480,0.25,Super Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
10082893,https://www.brilliantearth.com//loose-diamonds/view_detail/10082893/,Round,480,0.33,Super Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10086434,https://www.brilliantearth.com//loose-diamonds/view_detail/10086434/,Round,480,0.3,Super Ideal,I,VVS1,GIA,natural,2020-11-29 12-26 PM
10082221,https://www.brilliantearth.com//loose-diamonds/view_detail/10082221/,Round,480,0.31,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10081918,https://www.brilliantearth.com//loose-diamonds/view_detail/10081918/,Round,480,0.25,Super Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9967844,https://www.brilliantearth.com//loose-diamonds/view_detail/9967844/,Emerald,480,0.3,Very Good,D,SI2,GIA,natural,2020-11-29 12-26 PM
10079111,https://www.brilliantearth.com//loose-diamonds/view_detail/10079111/,Round,480,0.3,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10091822,https://www.brilliantearth.com//loose-diamonds/view_detail/10091822/,Round,480,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
9877873,https://www.brilliantearth.com//loose-diamonds/view_detail/9877873/,Princess,490,0.3,Very Good,G,VS2,GIA,natural,2020-11-29 12-26 PM
9877446,https://www.brilliantearth.com//loose-diamonds/view_detail/9877446/,Princess,490,0.31,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9830676,https://www.brilliantearth.com//loose-diamonds/view_detail/9830676/,Princess,490,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
9830574,https://www.brilliantearth.com//loose-diamonds/view_detail/9830574/,Princess,490,0.3,Very Good,E,SI2,GIA,natural,2020-11-29 12-26 PM
9830140,https://www.brilliantearth.com//loose-diamonds/view_detail/9830140/,Princess,490,0.3,Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
9828417,https://www.brilliantearth.com//loose-diamonds/view_detail/9828417/,Princess,490,0.26,Ideal,G,VVS2,GIA,natural,2020-11-29 12-26 PM
9837657,https://www.brilliantearth.com//loose-diamonds/view_detail/9837657/,Round,490,0.31,Super Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
10061633,https://www.brilliantearth.com//loose-diamonds/view_detail/10061633/,Round,490,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
9981801,https://www.brilliantearth.com//loose-diamonds/view_detail/9981801/,Emerald,490,0.33,Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10068604,https://www.brilliantearth.com//loose-diamonds/view_detail/10068604/,Princess,490,0.31,Very Good,H,VS1,GIA,natural,2020-11-29 12-26 PM
10073503,https://www.brilliantearth.com//loose-diamonds/view_detail/10073503/,Round,490,0.3,Very Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
9900138,https://www.brilliantearth.com//loose-diamonds/view_detail/9900138/,Round,490,0.31,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
9946932,https://www.brilliantearth.com//loose-diamonds/view_detail/9946932/,Emerald,490,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9964295,https://www.brilliantearth.com//loose-diamonds/view_detail/9964295/,Pear,490,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10089142,https://www.brilliantearth.com//loose-diamonds/view_detail/10089142/,Princess,490,0.3,Fair,J,VS1,GIA,natural,2020-11-29 12-26 PM
10082534,https://www.brilliantearth.com//loose-diamonds/view_detail/10082534/,Round,490,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10083461,https://www.brilliantearth.com//loose-diamonds/view_detail/10083461/,Round,490,0.31,Super Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
10083579,https://www.brilliantearth.com//loose-diamonds/view_detail/10083579/,Round,490,0.33,Very Good,G,SI2,GIA,natural,2020-11-29 12-26 PM
10083533,https://www.brilliantearth.com//loose-diamonds/view_detail/10083533/,Round,490,0.31,Super Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10085926,https://www.brilliantearth.com//loose-diamonds/view_detail/10085926/,Round,490,0.34,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10082270,https://www.brilliantearth.com//loose-diamonds/view_detail/10082270/,Round,490,0.32,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10086646,https://www.brilliantearth.com//loose-diamonds/view_detail/10086646/,Round,490,0.3,Very Good,H,SI1,GIA,natural,2020-11-29 12-26 PM
10087303,https://www.brilliantearth.com//loose-diamonds/view_detail/10087303/,Round,490,0.32,Very Good,H,SI2,GIA,natural,2020-11-29 12-26 PM
10083842,https://www.brilliantearth.com//loose-diamonds/view_detail/10083842/,Round,490,0.34,Very Good,J,VS1,GIA,natural,2020-11-29 12-26 PM
9968008,https://www.brilliantearth.com//loose-diamonds/view_detail/9968008/,Pear,490,0.3,Very Good,G,SI1,GIA,natural,2020-11-29 12-26 PM
9946382,https://www.brilliantearth.com//loose-diamonds/view_detail/9946382/,Emerald,490,0.3,Very Good,E,SI1,GIA,natural,2020-11-29 12-26 PM
10049259,https://www.brilliantearth.com//loose-diamonds/view_detail/10049259/,Heart,490,0.3,Very Good,G,SI2,GIA,natural,2020-11-29 12-26 PM
9878725,https://www.brilliantearth.com//loose-diamonds/view_detail/9878725/,Princess,490,0.31,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9878258,https://www.brilliantearth.com//loose-diamonds/view_detail/9878258/,Princess,490,0.3,Ideal,H,VS1,GIA,natural,2020-11-29 12-26 PM
9829612,https://www.brilliantearth.com//loose-diamonds/view_detail/9829612/,Princess,490,0.31,Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
9828810,https://www.brilliantearth.com//loose-diamonds/view_detail/9828810/,Princess,490,0.26,Very Good,F,VS2,GIA,natural,2020-11-29 12-26 PM
9946076,https://www.brilliantearth.com//loose-diamonds/view_detail/9946076/,Marquise,490,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
9946051,https://www.brilliantearth.com//loose-diamonds/view_detail/9946051/,Emerald,490,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9928045,https://www.brilliantearth.com//loose-diamonds/view_detail/9928045/,Pear,490,0.3,Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10073600,https://www.brilliantearth.com//loose-diamonds/view_detail/10073600/,Round,490,0.3,Ideal,J,VVS2,GIA,natural,2020-11-29 12-26 PM
10072882,https://www.brilliantearth.com//loose-diamonds/view_detail/10072882/,Pear,490,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
10084276,https://www.brilliantearth.com//loose-diamonds/view_detail/10084276/,Round,490,0.34,Super Ideal,J,VVS2,GIA,natural,2020-11-29 12-26 PM
10081977,https://www.brilliantearth.com//loose-diamonds/view_detail/10081977/,Round,490,0.32,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10086510,https://www.brilliantearth.com//loose-diamonds/view_detail/10086510/,Round,490,0.31,Super Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
10085951,https://www.brilliantearth.com//loose-diamonds/view_detail/10085951/,Round,490,0.34,Super Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10082657,https://www.brilliantearth.com//loose-diamonds/view_detail/10082657/,Round,490,0.27,Super Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
10083949,https://www.brilliantearth.com//loose-diamonds/view_detail/10083949/,Round,490,0.3,Super Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9923448,https://www.brilliantearth.com//loose-diamonds/view_detail/9923448/,Round,490,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10022694,https://www.brilliantearth.com//loose-diamonds/view_detail/10022694/,Pear,490,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
10048814,https://www.brilliantearth.com//loose-diamonds/view_detail/10048814/,Emerald,490,0.3,Ideal,F,VS2,GIA,natural,2020-11-29 12-26 PM
9946120,https://www.brilliantearth.com//loose-diamonds/view_detail/9946120/,Emerald,490,0.34,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
10078955,https://www.brilliantearth.com//loose-diamonds/view_detail/10078955/,Pear,490,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
9927347,https://www.brilliantearth.com//loose-diamonds/view_detail/9927347/,Princess,490,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
